x,y,z,type,volume
128.1802867692303,68.83167325520066,0,granulosa,1127.3187827136712
-243.69641842877928,70.38317378858022,0,granulosa,523.3074622302688
-230.43566340976162,1.268372575261509,0,granulosa,555.2711656736841
35.61900133585334,129.88560953006885,0,granulosa,472.7295898927399
-156.06148249104345,119.16907833392827,0,granulosa,787.7347832421531
-224.50933584114642,133.56549201502162,0,granulosa,1033.6700457661204
-119.5943199911199,-139.17541565478254,0,granulosa,421.09074670057447
195.42649959050817,-67.36635990955537,0,granulosa,453.0077239882645
70.86421755744539,-77.90749950789328,0,granulosa,1144.7179377923073
-209.73433198149542,80.5661987902821,0,granulosa,495.67119014117264
59.241840296416,-70.81406585650643,0,granulosa,399.64657004590606
40.56450266124358,27.21034511439487,0,granulosa,469.8327379568928
238.5105470762851,-107.09062791881517,0,granulosa,319.10749366851627
-184.4688110531403,136.0401804817621,0,granulosa,1112.7824876882494
50.18879232800191,-115.0716970254262,0,granulosa,692.6602927279281
129.84971468318872,83.15981943608168,0,granulosa,520.2669349444913
188.5403779832193,130.33485504853536,0,granulosa,441.1562953672035
186.06190769042405,120.47646885239709,0,granulosa,903.7868672099884
-190.28548247064356,-10.001595968470042,0,granulosa,737.8544682242565
7.20407134966257,-45.15544024571831,0,granulosa,928.9864825507453
158.64777849761907,-4.6986576197636225,0,granulosa,1152.3017962145163
223.77516648068445,20.0210959599697,0,granulosa,417.55898009356
231.70103264854333,-103.83606110868314,0,granulosa,324.61573873029835
89.02062241965518,139.82846723921102,0,granulosa,752.3893925949769
20.598997455418555,-107.48286079574851,0,granulosa,469.49847140610876
-1.7235037052072357,-7.423835976033956,0,granulosa,1392.7467037052231
280.2181356678366,106.39752144642847,0,granulosa,1221.9254101364224
-108.93976872619987,33.47109891133343,0,granulosa,776.6956989720592
238.8588049897752,-17.391025638655066,0,granulosa,456.09410221150256
-61.92535845418442,30.838376425984876,0,granulosa,424.676026166636
-213.1108885717632,-88.47488970128884,0,granulosa,309.86632431567983
45.94351161272783,-98.8946616526762,0,granulosa,1417.2713300758119
-38.2627960368755,27.40102745572733,0,granulosa,553.6059880516434
-31.339469038143648,130.48973668093873,0,granulosa,564.9483188597809
110.31966108862775,-18.32274719883756,0,granulosa,280.90787530499233
276.3593291570853,-7.420407064331357,0,granulosa,1175.041753859103
260.20191343926183,45.44609378735362,0,granulosa,698.4247353253137
-184.1881001207562,-31.214050726295056,0,granulosa,334.3450085269123
-154.53081453273995,-22.91953887322694,0,granulosa,609.6019597612354
-51.994143640249376,91.1537094277893,0,granulosa,1095.5708210552918
249.21936204021222,66.66859744283988,0,granulosa,1232.1978478672304
-223.25562335426218,-7.968833935434276,0,granulosa,520.3078826673669
-274.8770759201043,-3.16853115075142,0,granulosa,488.4892983966515
178.9882632148075,-76.80123414915508,0,granulosa,425.3659970394538
-218.51297407062577,-121.78512626860994,0,granulosa,669.0303005394238
270.51625460226705,-118.76387378375188,0,granulosa,792.3595916270422
292.43086055093465,134.767269702085,0,granulosa,442.97152868113926
15.321730062399695,62.14609405629278,0,granulosa,470.89859198843334
188.2356959696868,-31.85642623774649,0,granulosa,1073.13555725784
-288.6361506769017,-18.87895332317163,0,granulosa,678.9915304596736
168.1433402877189,-117.84938373981383,0,granulosa,837.8388267784227
179.03282696798203,17.140462458100103,0,granulosa,913.5415816256165
-198.3008483070861,72.71871394568876,0,granulosa,612.784640296334
107.07417007227468,-2.424433363083125,0,granulosa,328.92163478769925
217.95652042941742,44.23807475102052,0,granulosa,506.64379259100974
-26.28087430342896,95.8726413844293,0,granulosa,290.7933980504969
116.35717938937637,79.62321101355093,0,granulosa,365.6179356295392
163.37644623213947,53.291059729467094,0,granulosa,788.2209658613577
18.144076329465065,-88.51296042052297,0,granulosa,603.1533566092118
287.92582310904265,-20.714844794791333,0,granulosa,1205.1733423399928
35.13375287531824,-89.39332488545824,0,granulosa,533.6694693745028
261.1709865602903,-127.19221019226396,0,granulosa,288.61783907995687
251.89454622419032,-37.920980960772795,0,granulosa,1359.9491744974503
-40.56767781551656,-26.86418479319947,0,granulosa,352.92344721100454
95.25040775722971,1.9306544017514682,0,granulosa,640.550340916948
-143.15259068819327,-117.86078354242741,0,granulosa,1084.9220280231254
48.67603810239086,-126.20683433718929,0,granulosa,288.6496754167816
-260.06443279341045,-18.057140824618614,0,granulosa,374.8699664410713
25.52552544986719,142.49712433531477,0,granulosa,425.222825668141
-87.00837155723099,-126.25275902245332,0,granulosa,430.4731580542312
163.66988758476163,38.54605982337671,0,granulosa,408.4907388642933
-229.71019174273923,44.23698992781294,0,granulosa,317.6913023487031
3.4716973636802777,-116.94329243816142,0,granulosa,822.1950583623103
-51.59382495609191,75.6186258645437,0,granulosa,612.3432163301798
-138.43066191057557,-72.62195891434303,0,granulosa,470.1301569035026
203.49914934149712,23.34393938850917,0,granulosa,329.6005319275398
-78.25007432492507,62.93483106119979,0,granulosa,277.33743192524025
264.26213011612344,-98.94219798389116,0,granulosa,556.410583627197
220.7131033414954,-50.151610672418016,0,granulosa,1154.269023388827
-14.886958386097774,9.762011404554926,0,granulosa,325.19031159842524
-276.5568202495161,-86.08378523267831,0,granulosa,813.4246524802543
154.946933753392,-91.86393268409928,0,granulosa,1411.1235486438884
-32.30910799599991,-27.1861726607559,0,granulosa,594.1106761500237
285.5182091258064,-138.40958682812646,0,granulosa,768.6214068638384
290.174878559701,79.80281081483838,0,granulosa,1286.0269090915197
54.33150258714079,20.097278077653613,0,granulosa,735.0595852397789
-16.517447642093032,-45.8537012357836,0,granulosa,1042.735758867582
44.38372398684402,107.86779836135236,0,granulosa,440.43342024522553
-125.9144432914826,-49.80097863327619,0,granulosa,957.3665144891107
252.8932020081363,107.74180807780272,0,granulosa,712.0666441818292
109.28965466774508,106.76148533830604,0,granulosa,1421.808557496024
-221.77724352160556,93.21050262920991,0,granulosa,268.45360793682113
-229.30005507494553,-129.57030190772733,0,granulosa,804.9412643446622
232.10209856987478,68.73845162923135,0,granulosa,436.189123489482
129.37272562534264,25.045748016955656,0,granulosa,934.4187997668827
21.667451309106696,71.59462068698429,0,granulosa,270.81485982527136
-141.43055916088488,-92.73195073109717,0,granulosa,511.9885746932126
176.66616226698568,43.89349905927705,0,granulosa,1089.6001143479784
-134.3531549712601,134.56710048795657,0,granulosa,430.5127031123806
-48.39353442032021,-6.928533086576806,0,granulosa,1023.5585762768648
-23.17064024989793,108.08359011330509,0,granulosa,422.8848327717845
-143.98003714278892,55.752807507665665,0,granulosa,563.9770450890852
54.279721867260776,96.73451501469123,0,granulosa,1136.455230334027
141.39239270893654,61.70143146901913,0,granulosa,321.5252333429984
-13.323183863568374,-76.46802658146609,0,granulosa,288.82819029137295
-187.37591938674092,119.19369186588875,0,granulosa,841.6255680264168
183.97481728169976,-60.30026656288126,0,granulosa,1387.04572554201
83.31311559565717,35.37794229171547,0,granulosa,306.81575668745745
-240.37448097650184,-45.82170416986261,0,granulosa,636.4016436683205
182.97053301773667,-111.89208194098151,0,granulosa,554.718529889627
230.3528236994266,38.72744413029733,0,granulosa,308.2745934668824
-112.42952797054076,21.606001467219812,0,granulosa,405.6361117024434
63.83993859825409,-99.61832660054759,0,granulosa,316.2623643206956
19.52793241138926,93.02435398827694,0,granulosa,812.0534562143828
121.62014837345612,11.955962545517394,0,granulosa,1111.7655168524777
246.50563008589734,135.29089468512507,0,granulosa,1090.3142316133806
161.57215942225673,106.05111706539532,0,granulosa,484.04215014391775
-24.909349858402493,69.50550703704363,0,granulosa,919.6339471260242
71.06106197296566,131.9133475626183,0,granulosa,554.4611552725277
-167.8922469710936,100.42737976341911,0,granulosa,276.66318623045487
-89.62526074661372,119.26642691459892,0,granulosa,727.952811711713
105.48761727249286,117.00036062425414,0,granulosa,318.1319425414811
106.97214453836068,-75.72070256641314,0,granulosa,346.5644564835776
-15.938430832392612,-129.26694936838936,0,granulosa,456.0361866232402
-119.68776691533756,44.583257641895415,0,granulosa,1357.9239871916884
279.5056015923192,91.09659939173872,0,granulosa,702.5913730080085
-96.00543333682029,-34.796641210933856,0,granulosa,1203.4798851694334
-45.885038518470054,-77.5913694578195,0,granulosa,531.4917034469743
-279.1101840823645,-39.784563194611025,0,granulosa,1326.841927079496
-210.77108939604167,92.14645026351903,0,granulosa,489.7800705792088
206.88662510773588,13.701134635894789,0,granulosa,918.2079870490797
-157.1264686842971,-113.93307770455371,0,granulosa,379.75844530071987
192.70413136373963,31.61787594161271,0,granulosa,656.4498102317507
-188.42150890040938,-52.803291454912,0,granulosa,281.17123012262914
241.88713639930654,39.18012554256751,0,granulosa,1308.01617758261
238.1957150354092,80.75352701588253,0,granulosa,301.49484726020364
10.228174001189757,89.84933854108152,0,granulosa,1282.58146401363
-156.64217102204128,-139.50996198334192,0,granulosa,864.2475147262527
257.57340130372825,137.07019585531327,0,granulosa,349.94494099589434
138.5786292746842,-138.7541527271932,0,granulosa,1181.0334952635767
-64.05100724449142,-89.88336414553018,0,granulosa,344.7404028598834
128.72497656729087,-129.7822842561383,0,granulosa,1321.8088843366718
139.2902115219191,-55.94096485888565,0,granulosa,399.8634145177474
-167.3471721726961,67.33602534316236,0,granulosa,845.5640978719871
77.61587333023164,-3.490636236265516,0,granulosa,807.7739050579564
-141.31167083106666,-16.064726240563203,0,granulosa,354.8218365384718
28.054123853560895,-29.169143393985266,0,granulosa,532.7128582540264
169.04942330103893,33.21360769573192,0,granulosa,313.3138236603123
-152.90108223249536,50.26147244381875,0,granulosa,271.1914456345744
175.84541295977522,107.96485217509587,0,granulosa,319.27485596815865
-94.44343111494501,-15.42086638527249,0,granulosa,796.1494597651784
110.31074941837437,29.553584074576435,0,granulosa,341.4407475546213
-294.11467540898224,121.09073951487397,0,granulosa,671.2602062234433
150.05140035228527,-12.710810684738874,0,granulosa,409.46574154204507
-155.6170611446683,39.27737371313222,0,granulosa,1425.7674044418598
109.06917112831258,-62.835453215205675,0,granulosa,492.0517233851791
121.73857979643685,111.28196868509428,0,granulosa,1351.4569849482589
-134.0618480348547,-12.936245425525954,0,granulosa,401.13195730841676
187.0504522733371,-8.651856907494022,0,granulosa,411.73591190651945
209.18037954956412,-69.62473551482967,0,granulosa,321.7853435612136
-276.3404517839966,89.84302460329553,0,granulosa,743.0871463054511
-143.42539017615815,32.80724873797101,0,granulosa,1181.4519375353948
68.95076704799601,72.8655333544958,0,granulosa,354.37592628575516
137.1888657117433,-121.49853127137459,0,granulosa,633.536571120528
188.2169550908834,104.97772669543295,0,granulosa,332.7940241727688
-254.44643463763282,70.99530600902946,0,granulosa,488.6594892914476
-267.2217811023925,-29.586605044594606,0,granulosa,577.1245560354862
-28.550507958210744,4.741788135939288,0,granulosa,352.20426249299715
-152.8950714997704,111.18822954289914,0,granulosa,471.88945413171933
-148.3292200139868,-130.99844058453283,0,granulosa,561.2665794293167
-87.83233165935971,59.41391921503606,0,granulosa,540.6892758988706
132.6175882255016,-90.02558242541814,0,granulosa,398.85790408941386
-14.186160539482728,71.92058498732362,0,granulosa,273.4219919547496
277.39889195574995,-57.74063966736507,0,granulosa,431.4982671609078
103.9335249487034,90.8729722206397,0,granulosa,891.1911855440786
233.0130130935638,86.01153426513139,0,granulosa,493.55117164877277
59.131610145228706,-87.39750830155606,0,granulosa,565.4066944105788
-238.70151927750763,-130.87807021436794,0,granulosa,396.63050797605837
-19.928577774591588,-36.678757476342625,0,granulosa,338.6157241841671
234.3807448952565,138.5435781269377,0,granulosa,849.206521479215
-49.91457808775459,-44.30690980829179,0,granulosa,431.4918500610825
210.7759143880242,-88.86153074500655,0,granulosa,414.03692047444173
-18.54934058479364,60.29593416745644,0,granulosa,1276.41388997601
-117.09849852715172,123.42937737856664,0,granulosa,420.1365240714147
-294.16752114635864,-101.18511199830884,0,granulosa,718.9140169634081
190.02291458107436,45.49767690030535,0,granulosa,456.3373558096464
-167.82066072024634,135.17724263277785,0,granulosa,733.8466036328687
-162.18556917859348,12.611183054821254,0,granulosa,272.1709460639317
104.43500923304663,141.77244855938784,0,granulosa,1110.5229410268478
265.5066017345051,138.2807684856059,0,granulosa,327.2562354212289
-113.16818330186612,-43.94145281934688,0,granulosa,429.399231241909
244.02766204166926,25.10424045949773,0,granulosa,977.9916628986226
0.8834965136321102,55.58515604495719,0,granulosa,277.2971708977748
-100.7099427930386,-49.959075029608314,0,granulosa,974.1601472598478
-82.70345551127673,-54.0639118803053,0,granulosa,932.4288406699642
-295.50525715971327,103.3336878684579,0,granulosa,353.53871018440884
273.1436895977164,123.8770933611051,0,granulosa,511.63992638802733
-205.29250707015498,1.6077248562466195,0,granulosa,281.21021952593264
86.75983922219808,-101.2449974303799,0,granulosa,866.0624310096941
117.17372001522779,-29.214323781291284,0,granulosa,808.1295977875458
257.04619832948765,59.211569896887454,0,granulosa,345.8038969303126
181.40390813883056,69.64423993708678,0,granulosa,393.03034984586463
-143.38558561228857,45.63979172058927,0,granulosa,280.7876213574122
-205.4423694576434,49.104084332407126,0,granulosa,338.89419906734656
215.69657062126544,71.70341487274007,0,granulosa,520.5213549288329
183.55944161065645,52.941067942324594,0,granulosa,1366.4633593447356
185.22707849215828,-23.272362213115883,0,granulosa,315.95432598087433
106.48070049170468,129.87573244100167,0,granulosa,509.3325595441393
-131.62419620372273,-123.56180759408473,0,granulosa,945.0260747732374
-201.5841070753164,-46.531204612123716,0,granulosa,594.795626165354
251.1457825213198,-60.85055976891002,0,granulosa,347.78385022214053
-154.76042795584803,-76.75100806330447,0,granulosa,342.7805716762809
-269.378476885368,41.9161965189121,0,granulosa,423.27447882318046
251.1354363160433,35.88982179318023,0,granulosa,295.4544856073578
45.560375554115296,-33.66677556584948,0,granulosa,705.6057608573608
-188.71487482824168,2.3980147780797836,0,granulosa,420.0755161730646
122.75403754520198,-117.32071352414927,0,granulosa,297.8436772841546
201.51978962008923,-84.19587752501803,0,granulosa,583.4297920932635
64.36956464184618,12.336945534914491,0,granulosa,428.31855990123114
-82.59841080503986,-17.646587015191415,0,granulosa,752.6978247252982
181.01313754645952,-127.64994629281144,0,granulosa,850.7622826911823
40.2464631621894,-3.926943385029432,0,granulosa,506.6358649587095
231.91893840088198,59.43363062858185,0,granulosa,268.8090930392005
82.45747780728271,97.22079001086564,0,granulosa,421.6141493044858
-268.2597856329448,-143.94379816076417,0,granulosa,443.88517661869315
208.2284551666395,-11.105671800127368,0,granulosa,1101.4133629436074
293.5898589578733,89.62136017570958,0,granulosa,571.2436836282383
-56.53030120340685,-105.21544236486471,0,granulosa,673.7076255243629
-185.70217574232822,29.093243652228978,0,granulosa,624.8105800625232
-280.90045863676954,145.5648875334333,0,granulosa,293.5578529898538
-99.5477041888397,-95.49747048033166,0,granulosa,304.6129802237572
-230.48331368287984,-85.8731644842691,0,granulosa,294.6710710877839
-136.4584553506939,11.722183672275179,0,granulosa,326.5164628935027
-43.38185028385817,58.41726570947327,0,granulosa,301.9108013073628
120.67745746651343,-106.85472435129073,0,granulosa,303.99445639443815
-258.7950060130663,112.09428406786424,0,granulosa,392.46264514913724
-62.07874655890103,-2.6902031089255445,0,granulosa,721.5172521505577
-53.132994966306114,-140.61641245676498,0,granulosa,396.62609466396395
-30.497854755744868,-75.89277713470281,0,granulosa,791.9082517215145
284.1994502194084,145.42339255193366,0,granulosa,321.9560095294074
-198.57749014912824,-138.23908516523227,0,granulosa,533.3983228336193
-287.3437793956748,-78.7634471501144,0,granulosa,315.8702968736634
123.42450297080228,-54.966346025496776,0,granulosa,447.9416630566446
292.3536248330663,-78.75360598269646,0,granulosa,811.4014612627576
38.942336627728594,139.63639038547313,0,granulosa,288.8483866804262
1.1704683883110647,-59.97541427989907,0,granulosa,288.75604125923456
258.59716318761093,128.19503907968186,0,granulosa,578.9112101878833
262.1208623732707,-21.643475667159265,0,granulosa,283.34616448148415
-114.49332771369365,95.23921388577651,0,granulosa,1048.8096909009707
247.1798696556441,114.25806333544551,0,granulosa,495.212237417915
-59.41037263555987,-71.79252100649282,0,granulosa,346.5545285166414
198.5744210364465,6.204878178216461,0,granulosa,380.52488999231883
-17.109520269046925,32.26947945143536,0,granulosa,310.7809707243774
-63.76719813571745,-55.03871824970274,0,granulosa,272.45253718582387
-4.805306141386325,-40.021300583999846,0,granulosa,514.0950107587722
-43.68238844338157,-129.96358554899672,0,granulosa,416.8234911264509
-152.08129321016312,-100.00380131289764,0,granulosa,549.4012494306915
153.18874183586655,5.160827510585619,0,granulosa,468.4671720404096
294.5578609494181,144.45152711125587,0,granulosa,379.8083244065637
-240.3079650611792,-90.8613045323075,0,granulosa,983.0359798583453
-194.92080452327625,-21.510154980228975,0,granulosa,1081.055092740312
186.91159817913507,-140.8385681666019,0,granulosa,399.94391015324396
168.03902997895204,-104.55772882380666,0,granulosa,489.8501268097532
145.68947300754235,45.36177552099119,0,granulosa,504.23421559034483
116.21301666318186,23.114187500984713,0,granulosa,640.8966163826774
275.4520802747752,4.041418134039219,0,granulosa,302.26300480687723
-14.39374744346486,42.5549354120331,0,granulosa,268.4802331524598
283.3821280668242,-63.146209665302194,0,granulosa,748.4927943155856
-197.92952554324052,-0.37707004064884586,0,granulosa,304.56123370988337
-228.19441782565096,105.70595847306492,0,granulosa,901.9237286983807
-220.07432285548518,110.7944484801709,0,granulosa,280.94622855373404
-22.49242691081065,-11.734686884798663,0,granulosa,427.1587474956088
72.45001208603446,103.086209547594,0,granulosa,295.8586057929902
-176.52310241984756,-80.36028345151473,0,granulosa,1275.9158138788794
121.28927314299693,-13.491918844959997,0,granulosa,372.6885885476902
118.32548869827576,-126.76741613124241,0,granulosa,874.3490482548893
-53.11455439254044,-87.94732872617674,0,granulosa,469.2222819840949
251.95305073843406,-78.58223961285304,0,granulosa,846.8575707333101
252.87752476851597,11.22914019883251,0,granulosa,303.71964049806
-287.52167141246093,-144.33582338549178,0,granulosa,284.3122755138444
-190.37607149867182,43.49902826424423,0,granulosa,584.0251628281782
-49.618664856939944,142.41849036162762,0,granulosa,674.4655563834154
217.214593490149,1.9891262922329815,0,granulosa,315.4958190495828
-88.77899840640976,13.203023960453748,0,granulosa,283.48615551176744
131.3797318102848,115.81771754584207,0,granulosa,276.1918453248143
