x,y,z,type,volume,custom:length,custom:angle
243.0638040596068,-5.9240327584637384,0,granulosa,988.4710890689167,1,0
-68.76192393337584,123.87097531701687,0,granulosa,1313.6883440002782,1,0
-212.34229590080886,105.56902310461749,0,granulosa,1243.910114224302,1,0
-36.97723323480045,-142.43787100498625,0,granulosa,382.5976713305979,1,0
-88.71327843706084,139.26698812525876,0,granulosa,1308.809931810187,1,0
-44.924310566011656,97.10074423479838,0,granulosa,995.3358866380748,1,0
-196.29254696896635,-47.575839640409995,0,granulosa,998.067934264682,1,0
147.67262739448017,16.36677547604492,0,granulosa,961.2191227331928,1,0
-269.1045142983732,61.97252150158576,0,granulosa,421.8356862564763,1,0
161.77401319914122,122.5950196990629,0,granulosa,345.884284616952,1,0
-48.56574028734883,38.75840948437116,0,granulosa,866.2509436546728,1,0
70.9561438297444,16.52832144853008,0,granulosa,1301.0452293456924,1,0
40.0458432721033,8.535568366306904,0,granulosa,1003.692832278289,1,0
-35.540974741424805,5.80843469569291,0,granulosa,663.0307070504431,1,0
25.247396810190082,-89.24883265157993,0,granulosa,519.8193472157278,1,0
-2.5465887884032554,-76.16136911594435,0,granulosa,498.13407224934207,1,0
-2.297286104461648,40.24641609351451,0,granulosa,596.454215302843,1,0
70.3000539286935,-10.178949276336908,0,granulosa,385.8845241013103,1,0
-4.166846493228604,-42.973839876956205,0,granulosa,506.9797587431996,1,0
-114.607555611789,-92.04253850853776,0,granulosa,333.6814582725826,1,0
177.5062501088246,21.033005685413144,0,granulosa,836.2635548270284,1,0
-189.08281414606762,-133.36343841061938,0,granulosa,386.3442581354236,1,0
-256.8477244678235,90.87405206204286,0,granulosa,354.9653824521871,1,0
-276.703452372516,81.08607228034535,0,granulosa,290.81770763444143,1,0
260.1275148311994,2.149002846352147,0,granulosa,1374.6004021162478,1,0
-166.03534743743703,44.657267084355,0,granulosa,606.579697685701,1,0
-140.9084743411439,88.24948796342937,0,granulosa,1153.4169998413424,1,0
-2.089586182600897,-62.8154544856058,0,granulosa,763.1747110285419,1,0
-171.79432880695802,2.48644104084687,0,granulosa,487.5896145939905,1,0
136.37938931154457,129.7564976192309,0,granulosa,918.513572310576,1,0
264.7182776727876,41.12888109296452,0,granulosa,738.0479528816425,1,0
18.8745631824861,-37.14979794875387,0,granulosa,693.008171465524,1,0
-111.71850857844211,-102.1956666794236,0,granulosa,890.0522311773266,1,0
93.29247219522978,-28.53995531863947,0,granulosa,453.8548323017928,1,0
37.138027373583384,34.30384469226175,0,granulosa,276.6890983575285,1,0
-95.13489527403684,-133.71013611910814,0,granulosa,585.8015697186186,1,0
-266.4173779383797,134.49540489694073,0,granulosa,281.6027314835,1,0
-130.00703187336373,63.38662436132796,0,granulosa,1222.5609502801726,1,0
115.24327975208456,-40.092026800454846,0,granulosa,567.1901421584673,1,0
158.78413411915955,-144.1196458193938,0,granulosa,511.92821781345606,1,0
218.06446344147218,102.5226136653583,0,granulosa,971.6138931915145,1,0
98.15462905231118,84.1451947372754,0,granulosa,605.5681336394208,1,0
-232.4680451558203,73.33249731502687,0,granulosa,633.9876748405643,1,0
-38.41171224174684,32.5466527640414,0,granulosa,301.23398692139517,1,0
70.55920640951797,-54.78532985626926,0,granulosa,680.3874402201449,1,0
205.80951704538774,-95.80296081523899,0,granulosa,980.7039775791783,1,0
8.49546024603984,-87.69559247500374,0,granulosa,1211.234454026709,1,0
-274.4456278719829,124.37683008411665,0,granulosa,833.2108010449907,1,0
84.29847579932152,113.53474916505303,0,granulosa,361.12119741828343,1,0
-263.4716218358187,23.32914756733132,0,granulosa,399.3549987390923,1,0
226.57288849234988,-9.2716978404477,0,granulosa,936.6194290306315,1,0
-56.47154794685733,7.2831461010142675,0,granulosa,927.300273476638,1,0
170.80137600193996,117.56476679338022,0,granulosa,1046.036984761763,1,0
1.3589107952730615,-131.22421481229722,0,granulosa,1379.9009973539064,1,0
43.62277967775577,-65.80100047339027,0,granulosa,984.8439286195719,1,0
-131.08462609229937,-95.57217659553797,0,granulosa,1306.6809130518518,1,0
-154.88160403454305,-58.53315912882479,0,granulosa,1142.645008188106,1,0
-280.53203997294304,-42.23771169870267,0,granulosa,308.33167553376734,1,0
-186.8073206950251,-32.85631184740416,0,granulosa,346.7123840278134,1,0
118.3214684866631,64.50589637663907,0,granulosa,923.4656185146802,1,0
168.22818119628897,-71.80043418939702,0,granulosa,979.1874740470665,1,0
201.49862671955492,136.19151946641773,0,granulosa,517.9861937038976,1,0
-290.93897660771233,53.758109107667906,0,granulosa,974.9770737233584,1,0
152.51307770005798,-2.9766149761912573,0,granulosa,613.1282668922563,1,0
-273.19040365129166,-52.986872389072644,0,granulosa,280.42155427046146,1,0
-243.74703050774698,8.240999493985242,0,granulosa,330.14624285196766,1,0
136.25304382605322,28.423486177206883,0,granulosa,931.3656586851524,1,0
-247.72032715163027,70.89357949586793,0,granulosa,750.4242678588494,1,0
279.2414260440878,-17.316015682286746,0,granulosa,841.2717798847674,1,0
-257.5480239521249,-44.45761198470946,0,granulosa,287.95783716725697,1,0
-25.342936079100014,-139.8585638259541,0,granulosa,1039.1710688629792,1,0
205.52498835524926,9.2618949446165,0,granulosa,628.2727633054706,1,0
-100.30944980225192,52.00515404902154,0,granulosa,758.4927291594175,1,0
-49.49855759024916,-59.407231937058356,0,granulosa,506.695626088074,1,0
194.8452994296136,90.39886191313431,0,granulosa,444.3919716422709,1,0
53.54191701690257,-18.734463230683872,0,granulosa,518.2059398881131,1,0
274.9872170797378,-115.19706990840015,0,granulosa,752.8575002009917,1,0
270.66017872792247,134.3372644090902,0,granulosa,433.5261494100406,1,0
210.2933432533378,88.66625730916533,0,granulosa,391.3210491961249,1,0
-37.73036923101279,19.041006422302928,0,granulosa,321.04926707912193,1,0
-227.36420039382537,65.80686637255792,0,granulosa,634.113015981016,1,0
-21.979224332177864,-66.98182748234073,0,granulosa,338.2908983328421,1,0
262.4144819295957,-91.73250257216685,0,granulosa,1190.776734904677,1,0
85.69879279841592,90.34709398731812,0,granulosa,802.92383970571,1,0
-265.8538300980752,-47.285200305478554,0,granulosa,978.3836967902955,1,0
-57.7140779872428,90.52872398626829,0,granulosa,1317.218045086799,1,0
171.37568379799637,50.748787093916945,0,granulosa,654.5819616923236,1,0
111.80368715658125,8.052707611917242,0,granulosa,646.4356084771824,1,0
-163.79599570404187,-119.32907031967235,0,granulosa,670.650809704394,1,0
-116.52375596090491,4.184349084236658,0,granulosa,673.3978600525821,1,0
202.1749836414707,87.96970217512865,0,granulosa,350.70952424223213,1,0
72.56884019807842,-136.31584523670185,0,granulosa,285.40674841077475,1,0
169.63495806747062,-38.177270595011365,0,granulosa,745.1159864690502,1,0
-95.29409454543182,30.828488690973103,0,granulosa,417.15626027332814,1,0
-264.879627735957,-122.71073472579099,0,granulosa,1288.9864389874517,1,0
139.55593760886478,72.358942589278,0,granulosa,727.3360942168416,1,0
-144.56205431118977,-69.21166174984313,0,granulosa,1242.2801625579975,1,0
277.38755095419697,67.74508408716932,0,granulosa,478.8098026174138,1,0
-217.71551700453614,115.54312363270134,0,granulosa,1011.8127731261148,1,0
-112.93975944002267,47.18404879454636,0,granulosa,899.8022226421457,1,0
192.7801342765767,-31.45065799125429,0,granulosa,489.2181513107696,1,0
-130.8442833614382,-61.2009632496009,0,granulosa,624.7963171207226,1,0
-195.2991650657318,60.889255322635904,0,granulosa,484.8459639935531,1,0
-107.08056099375185,80.58477713369294,0,granulosa,384.71735012268186,1,0
-57.45921886423034,-137.42698433454697,0,granulosa,778.9373110799453,1,0
-18.195785706804713,-10.737497578024602,0,granulosa,863.2290632362177,1,0
214.39916316670224,28.30968005481543,0,granulosa,1231.6184713641508,1,0
127.97901455506496,-94.2024670431301,0,granulosa,421.22614097277085,1,0
141.72187782752513,-99.01967565048898,0,granulosa,375.80012613065384,1,0
-154.61734984442683,114.92401495276818,0,granulosa,323.7442189223974,1,0
-152.75043808379195,136.5504752587605,0,granulosa,553.4328921739885,1,0
-95.74372915996469,-100.67686201925434,0,granulosa,328.46908762344464,1,0
-114.38146335883391,96.16267283505422,0,granulosa,299.54322888309974,1,0
-211.73414124145103,57.3127618366361,0,granulosa,503.6230762211687,1,0
-253.10728342795733,138.52565878115587,0,granulosa,1196.8135556270038,1,0
-21.403176115964698,71.71615259796954,0,granulosa,543.8671092773319,1,0
280.6734013319606,-91.3358451290689,0,granulosa,592.2289036482168,1,0
-46.84644885734977,-75.42633030733008,0,granulosa,646.6472960552201,1,0
-124.22898563253335,15.865649584559947,0,granulosa,792.3673776061016,1,0
-203.15114692211097,28.187147081458505,0,granulosa,720.2234359627586,1,0
251.61559510261839,111.51899357268911,0,granulosa,548.3717849780871,1,0
-199.89104747832113,115.41550303372975,0,granulosa,646.2704684235467,1,0
252.46507312372069,122.85988769002438,0,granulosa,719.2520215066155,1,0
242.5119073945807,-141.27261176476787,0,granulosa,1261.0605668877504,1,0
128.95639653808672,139.52342542591492,0,granulosa,1046.0582870296034,1,0
190.37455503567054,25.764702898152137,0,granulosa,299.0756606301726,1,0
-235.641005300019,29.995918508184417,0,granulosa,364.05432634437693,1,0
-172.50012827743848,-26.947726135391065,0,granulosa,897.5531306721243,1,0
87.6779718191579,-86.48806518905018,0,granulosa,654.4586007974165,1,0
-106.55446966603967,-25.995193477480072,0,granulosa,645.6025140811477,1,0
167.07567109129604,88.65264234612985,0,granulosa,459.08346520692066,1,0
21.804393690059158,28.784658722312628,0,granulosa,365.50915670458,1,0
218.8348168385761,-21.227518738273517,0,granulosa,1342.0728587494539,1,0
-74.55330474147206,-132.66357981463767,0,granulosa,1078.0500834051543,1,0
75.71923491671373,-99.23546250171066,0,granulosa,303.8421801897785,1,0
-208.76477032236284,43.36753063460961,0,granulosa,739.3177737591684,1,0
289.1420018521982,67.51120536136455,0,granulosa,766.1351747645747,1,0
128.93290165161642,103.54591965739155,0,granulosa,1094.1012668783374,1,0
216.81311757244532,115.41168984625688,0,granulosa,486.52314196489243,1,0
-218.43055265566028,-39.194684499102834,0,granulosa,595.7487594584162,1,0
198.58667162074823,-40.97193219400907,0,granulosa,955.0155722883077,1,0
241.2225900086064,46.51937178079396,0,granulosa,617.1584202962239,1,0
195.91330402713044,-114.35856189140023,0,granulosa,1416.146959614676,1,0
182.35520806455247,-41.001460160774144,0,granulosa,500.15376074190647,1,0
-239.93197034249332,140.66377116973717,0,granulosa,762.445924267767,1,0
-195.2078077566507,1.1979836151491554,0,granulosa,682.0842029914663,1,0
-177.7102896443547,-130.877193796788,0,granulosa,405.7462576986716,1,0
154.11951398426442,-51.13991437371374,0,granulosa,867.2188896208354,1,0
51.583625162666635,112.93312720512318,0,granulosa,842.2286608675771,1,0
141.6652173851578,-21.997238683598567,0,granulosa,487.1921064644611,1,0
-198.32080550340817,128.77919200837312,0,granulosa,711.5981071579351,1,0
126.7749600721308,42.446689692230564,0,granulosa,382.6505032533962,1,0
243.77001102129623,86.6521652940275,0,granulosa,381.4178092810797,1,0
107.33922143780114,18.05855960129864,0,granulosa,327.89300457209106,1,0
69.95255096743523,95.50660066310283,0,granulosa,589.6699298184575,1,0
185.04037598881877,95.49881091311491,0,granulosa,1299.8375238214678,1,0
264.44483991889956,93.89813362831208,0,granulosa,900.3419231516623,1,0
-67.8164298989015,40.36008642868006,0,granulosa,275.41629403290625,1,0
36.85500439723393,-59.72147563454638,0,granulosa,469.04339626233997,1,0
135.39008860670106,-42.38103823447439,0,granulosa,1226.9163183373323,1,0
-104.2120610220363,-93.29274119628924,0,granulosa,277.5165501548209,1,0
-189.52174045793242,108.43640170379581,0,granulosa,706.7629859385027,1,0
-144.10170764940688,34.50368898992164,0,granulosa,505.97517863854756,1,0
114.98321169381518,127.99521580511794,0,granulosa,376.82632298444713,1,0
37.798390826686614,-21.339661585363842,0,granulosa,650.6828970811623,1,0
-46.297944477847864,-89.53507046818396,0,granulosa,561.9803050071781,1,0
11.75335580421472,117.23018314241506,0,granulosa,717.1695575459254,1,0
94.73722019413748,-126.3891214326116,0,granulosa,285.2241334571924,1,0
-27.594281669717986,-75.21290657820727,0,granulosa,822.2363314403423,1,0
-48.89805008475048,118.53970668369823,0,granulosa,695.6845350734817,1,0
100.78389390223941,40.242022572902926,0,granulosa,668.0788061730466,1,0
54.24416493179268,31.784520457367307,0,granulosa,334.6795982853253,1,0
220.34608832318577,-38.709013006888824,0,granulosa,534.2081456600874,1,0
-181.9525683785258,1.765434088326856,0,granulosa,809.6367721703718,1,0
-210.08399634326696,-48.51987699359675,0,granulosa,681.9090782120375,1,0
121.95342380059725,5.27596043768051,0,granulosa,344.91670131809667,1,0
290.96078344190835,-136.58037371553843,0,granulosa,943.1815046161042,1,0
259.7513483841351,-33.266092110363246,0,granulosa,346.230180679142,1,0
-54.77464556646922,54.462251085672364,0,granulosa,1154.144645651918,1,0
-186.78233892132343,-122.01406475425763,0,granulosa,504.0293136945722,1,0
-38.95646522002181,46.86117957450179,0,granulosa,862.6774571829192,1,0
-77.06227380052405,1.9989619458629022,0,granulosa,507.1417882097552,1,0
117.06027243352008,-54.07676716264595,0,granulosa,512.4827861665166,1,0
265.6213604793538,-12.075246421718845,0,granulosa,462.13451302794914,1,0
-240.46989446178,-102.1497953764962,0,granulosa,291.9161398263367,1,0
-127.60733005803641,75.69148114826467,0,granulosa,275.25033723009557,1,0
-256.8073939460307,-60.227760537582256,0,granulosa,460.91534225612776,1,0
183.36468250017327,57.60790324419739,0,granulosa,360.681339538487,1,0
-61.00090015129766,23.950611200258493,0,granulosa,372.2589231138365,1,0
250.93392878415273,-35.37804990518816,0,granulosa,994.7824646483264,1,0
113.28872959988308,-88.90546901119255,0,granulosa,326.75543795095126,1,0
-232.04833234260343,128.87090527083137,0,granulosa,482.1030394664855,1,0
-126.90491973121249,-105.2436813054577,0,granulosa,421.4540178163917,1,0
-56.35021595834226,126.59106643540036,0,granulosa,274.18577074058163,1,0
-132.3291822701681,-125.35459237942119,0,granulosa,903.3147726465622,1,0
-33.60359122016439,115.53181329639705,0,granulosa,776.7093106555525,1,0
5.946335083497672,-101.8449498168561,0,granulosa,1402.8413772076663,1,0
48.36363303485274,-35.74814173114807,0,granulosa,1365.8742022627555,1,0
-227.42868670634996,104.20680159426715,0,granulosa,817.9260805437759,1,0
-213.37436619693733,-100.50288417292721,0,granulosa,870.5771125472729,1,0
-143.2660886617079,139.60145861859496,0,granulosa,270.3128243048849,1,0
92.63074399989642,118.54932232988608,0,granulosa,351.4913990644558,1,0
209.57153352807853,38.70535788116564,0,granulosa,408.241841082487,1,0
1.8961899422899933,130.10851992109008,0,granulosa,410.23999911240884,1,0
-195.98077977793483,-115.34127216518755,0,granulosa,403.1796642344104,1,0
-11.21746450710134,-22.21719924059805,0,granulosa,602.3494752841189,1,0
-206.2039057347485,-73.71750325997021,0,granulosa,1323.5550961866445,1,0
131.89502232274424,63.06613956884988,0,granulosa,278.8627561695053,1,0
6.443464331329892,-142.16331512538227,0,granulosa,381.43245614735025,1,0
-51.374204282254084,-13.104480633986725,0,granulosa,299.38833955801664,1,0
-79.12281527268732,-120.23848906387833,0,granulosa,469.3751787603673,1,0
-199.1819333908055,-92.63000360594054,0,granulosa,482.6909627681678,1,0
-10.530431649779246,141.91343889215756,0,granulosa,848.5015581263791,1,0
-1.6633989200637984,-20.023548584165013,0,granulosa,339.6785679542562,1,0
-157.92671770058732,31.661583339831992,0,granulosa,1320.768370488088,1,0
-284.8383651096029,121.97484206303454,0,granulosa,986.1369391085703,1,0
61.84816429374206,41.492038612566404,0,granulosa,323.25348240250645,1,0
225.5108333101482,-143.11328810157147,0,granulosa,825.4168351493774,1,0
242.02004521598474,99.36294554894641,0,granulosa,403.212657741287,1,0
279.48786606170916,-102.62096020264904,0,granulosa,383.8371095743338,1,0
-222.9220278268001,4.399775188995392,0,granulosa,879.3975878464397,1,0
41.07561846962216,87.46032682062429,0,granulosa,504.5519598892618,1,0
40.08427863565828,-50.18925982804318,0,granulosa,612.3035653068479,1,0
-41.310181386466866,69.43605577846546,0,granulosa,545.0846133499905,1,0
-108.15789605974626,35.86877313896423,0,granulosa,582.6328040888269,1,0
263.22324808670044,110.66211741319358,0,granulosa,916.9539713231791,1,0
-27.76382266960627,94.90454000469128,0,granulosa,608.4921215060176,1,0
219.74837512233773,-63.551356016299536,0,granulosa,413.1931585216517,1,0
189.22886654174727,-7.19092634911317,0,granulosa,457.7430739072698,1,0
36.22257098228579,76.26077548316971,0,granulosa,837.6811019810468,1,0
24.190032374386192,-9.093522681629082,0,granulosa,752.6155501746766,1,0
-142.17017110376037,-33.59667237122257,0,granulosa,1308.838859379255,1,0
-228.88464362151902,-23.886137626175227,0,granulosa,358.73216469682063,1,0
105.01791082009362,-60.9565630042227,0,granulosa,829.7229908017591,1,0
-236.93849227596473,110.78268330804264,0,granulosa,299.9879444113981,1,0
-293.67043318627685,83.71064281685588,0,granulosa,702.7003824388598,1,0
241.82298892458084,-91.44543044924558,0,granulosa,525.3765613694505,1,0
-12.64743125807712,-3.405428864515528,0,granulosa,510.3678358417995,1,0
175.4908889113923,-6.359245212451526,0,granulosa,1385.7016060600477,1,0
244.30485370130407,-27.655359124770342,0,granulosa,1149.9426768486637,1,0
131.28077041224026,-21.263244275020924,0,granulosa,1347.238740114592,1,0
-60.802841682029396,-110.53826928677492,0,granulosa,1178.045125966034,1,0
203.67248784542295,62.26074137854542,0,granulosa,961.9057275466378,1,0
-59.64894620491478,-96.81548296613738,0,granulosa,330.9950533467192,1,0
-271.8380141482497,51.53087323154497,0,granulosa,323.1932013624773,1,0
226.70592198687825,106.12090043421739,0,granulosa,375.11856087280086,1,0
-259.6178410923749,-138.54558753313455,0,granulosa,292.4218205379176,1,0
-227.39987463446857,-58.38680032485935,0,granulosa,580.9178879824041,1,0
89.92497804033275,-39.13150646299873,0,granulosa,272.31635478043046,1,0
-237.31161422287835,-73.33319423166978,0,granulosa,1034.511652842935,1,0
117.5482804143357,113.03202623168215,0,granulosa,575.8879229502817,1,0
115.027321538053,-100.60962452594866,0,granulosa,306.9575533132885,1,0
192.4970429708764,-100.38022115542344,0,granulosa,1166.434798596768,1,0
-159.7323640411852,71.01982663882285,0,granulosa,831.3732481916747,1,0
-71.6135674196897,135.1983881715571,0,granulosa,554.5856293698789,1,0
-275.97930861294225,141.28396247994044,0,granulosa,1010.9428387703023,1,0
-91.43159245968877,-124.85441968252876,0,granulosa,642.561842261844,1,0
177.63249351082618,84.8081806825748,0,granulosa,667.4421079329019,1,0
-140.25667351940575,-101.0213099348087,0,granulosa,375.59584975773714,1,0
192.046820227406,14.530688047577542,0,granulosa,1408.46042398655,1,0
197.57003115468035,44.73178946406682,0,granulosa,557.3489953359143,1,0
288.7759651655614,-60.94950243685636,0,granulosa,1270.9746382914986,1,0
-22.194112757708297,-116.86696020280526,0,granulosa,378.8053774875982,1,0
-207.37182244909005,-128.3889467317207,0,granulosa,768.4503666624055,1,0
-254.05798826275043,-96.36436127588438,0,granulosa,687.3065737035175,1,0
-236.03723429610255,6.909295222723159,0,granulosa,508.3535912134421,1,0
270.1617631396814,-128.77807474563159,0,granulosa,392.9747216254148,1,0
-220.59792361543566,29.401071662485634,0,granulosa,911.2014959772031,1,0
-277.29790258820094,6.220596106119018,0,granulosa,741.3230623549662,1,0
74.23310891968822,-27.785228913698134,0,granulosa,568.3454817150546,1,0
291.3518250218111,57.802565392957604,0,granulosa,1212.2836520278288,1,0
-58.500184620256306,-81.43484582168594,0,granulosa,1321.385055339451,1,0
73.42208060743724,85.56262949200533,0,granulosa,348.54678912194225,1,0
53.892682512226656,-78.88674146805424,0,granulosa,1128.7065843913601,1,0
289.613472465403,-16.960346454561716,0,granulosa,403.8781807408823,1,0
-172.39321456881726,-80.9568932180119,0,granulosa,392.50097456019597,1,0
56.433437268289765,-108.30887784154663,0,granulosa,902.0212826809617,1,0
253.6914094932248,-130.2603706868646,0,granulosa,514.0696175747771,1,0
-158.60095125331537,-68.03046592909871,0,granulosa,831.652015709656,1,0
280.01115084529545,137.35018283839048,0,granulosa,305.8220878843134,1,0
28.97169941853224,-123.24774178453049,0,granulosa,1377.9538905715406,1,0
-139.28760721668917,78.41243870345323,0,granulosa,429.9194450799471,1,0
140.1693371902628,50.16097482106568,0,granulosa,1168.4201016077561,1,0
-212.5919989727569,14.941793785899733,0,granulosa,1045.270940607504,1,0
3.032277153187863,92.97477982538177,0,granulosa,634.3358112646468,1,0
-34.29256599079366,-92.19166701681586,0,granulosa,331.04313288481654,1,0
243.1352900473413,59.2761679996853,0,granulosa,622.4093173789624,1,0
236.45156698030485,13.583827168020662,0,granulosa,283.24682023270714,1,0
68.25912229504098,-76.21022804475352,0,granulosa,1115.9892062617166,1,0
-42.30974507668168,109.01228688563106,0,granulosa,447.1018427703342,1,0
-41.29293014409967,-28.018450213429333,0,granulosa,354.43722009700366,1,0
-200.35934198526428,102.97306033671217,0,granulosa,1344.2454668604698,1,0
-62.99879204218888,136.68101836423426,0,granulosa,454.40927013488175,1,0
281.03281539583907,-51.81635843819585,0,granulosa,839.178748631977,1,0
-9.990780229077927,-92.75282857907388,0,granulosa,380.9822376405882,1,0
-220.33312269491205,-81.94385350744675,0,granulosa,520.4572914063566,1,0
-168.75397688141084,-142.58603857992614,0,granulosa,1225.2625027429044,1,0
-169.35013226532323,-89.21050709729559,0,granulosa,367.696870043207,1,0
-189.0851211168881,-96.45773230293061,0,granulosa,925.4626470365428,1,0
-226.8626310410658,-32.47860737560238,0,granulosa,326.3283201700394,1,0
286.04692558097213,84.09806491508522,0,granulosa,404.35662158059876,1,0
-265.30070500746723,-143.03640620021267,0,granulosa,277.4665686659173,1,0
272.2886918165,60.128757819032586,0,granulosa,1143.8453036854678,1,0
82.05856338793677,100.98475527760473,0,granulosa,294.15460658257507,1,0
173.4402349094176,76.48882469934554,0,granulosa,374.44586867637065,1,0
-88.33373884581815,8.61533650189827,0,granulosa,275.9173610743962,1,0
57.98925764316334,-59.42685806968383,0,granulosa,492.27777316078897,1,0
-42.21277967010121,58.63479373085548,0,granulosa,519.7537610635565,1,0
-77.29722566194525,145.00600049373844,0,granulosa,427.63253223129914,1,0
227.80037238480372,2.7333214311183838,0,granulosa,438.5977875290959,1,0
-168.85656607721546,142.12477357355078,0,granulosa,675.6313555664103,1,0
-61.35989740527759,-28.65881045729354,0,granulosa,417.242023324593,1,0
-20.788945262691243,132.37158559105535,0,granulosa,457.9208251760706,1,0
-58.597535630512255,63.99212873249286,0,granulosa,269.73046728045983,1,0
35.96973812981821,-134.4628248239402,0,granulosa,1326.4819680723178,1,0
-24.340392205354703,4.48502392273096,0,granulosa,350.38367618065774,1,0
38.87693360189064,17.517205045254485,0,granulosa,365.21331108285955,1,0
182.42928391671018,-67.18393975525656,0,granulosa,300.1002919619473,1,0
-209.17472789619302,-145.0324662387746,0,granulosa,414.9784122925472,1,0
-129.93933757386813,-6.24118128712189,0,granulosa,945.8856429801555,1,0
